Source,Destination,WeightFunction,ProbabilityModel,Amount,Success,PathLength,TotalFee,TotalHopCost,Path,Retries,PathPe
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,Eclair,bimodal,2659.699908,false,0,0.000000,0.000000,,0,0.487159
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,CLN,N/A (capacity bias),2659.699908,true,5,6.788258,304.000000,02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f -> 02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9 -> 02ed588d777b8512f850eeb0b167e26fd2da2052fb3ccf7a3c3abae2c920acac80 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,1,0.743528
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,LDK,bimodal,2659.699908,true,5,6.788258,304.000000,02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f -> 02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9 -> 02ed588d777b8512f850eeb0b167e26fd2da2052fb3ccf7a3c3abae2c920acac80 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,1,0.743528
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,LND,bimodal,2659.699908,true,5,6.788258,304.000000,02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f -> 02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9 -> 02ed588d777b8512f850eeb0b167e26fd2da2052fb3ccf7a3c3abae2c920acac80 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,1,0.743528
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,Combined,uniform,2659.699908,true,5,6.788258,304.000000,02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f -> 02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9 -> 02ed588d777b8512f850eeb0b167e26fd2da2052fb3ccf7a3c3abae2c920acac80 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,1,0.932014
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,Eclair,uniform,2659.699908,false,0,0.000000,0.000000,,0,0.812888
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,CLN,N/A (capacity bias),2659.699908,true,5,6.788258,304.000000,02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f -> 02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9 -> 02ed588d777b8512f850eeb0b167e26fd2da2052fb3ccf7a3c3abae2c920acac80 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,1,0.932014
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,LDK,uniform,2659.699908,true,5,6.788258,304.000000,02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f -> 02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9 -> 02ed588d777b8512f850eeb0b167e26fd2da2052fb3ccf7a3c3abae2c920acac80 -> 0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,1,0.932014
02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,024552609e644470e2b0825a0a8df2ae812c6a3de980faf2a8c6204d0426762d1f,LND,uniform,2659.699908,false,0,0.000000,0.000000,,0,0.812888
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,Combined,bimodal,1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.829195
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,Eclair,bimodal,1879.649936,true,4,6.940448,264.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3 -> 020cf40953ed039151cddb747d22f2868a221cf75995053c22576f079ec8d2e1e6 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.854537
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,CLN,N/A (capacity bias),1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.829195
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,LDK,bimodal,1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.829195
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,LND,bimodal,1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.829195
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,Combined,uniform,1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.953031
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,Eclair,uniform,1879.649936,true,4,6.940448,264.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3 -> 020cf40953ed039151cddb747d22f2868a221cf75995053c22576f079ec8d2e1e6 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.958862
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,CLN,N/A (capacity bias),1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.953031
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,LDK,uniform,1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.953031
03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d,033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,LND,uniform,1879.649936,true,5,2.500000,330.000000,03d7433a667e3bc1faa10504b37985b9da4ec1e3e6dd5e0e9b07bf7ae3f037581d -> 03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002 -> 038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5 -> 03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019 -> 029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7 -> 033649f7494da8c44f4433f58abec638a0392fac72974e4ea202299faa6497c145,1,0.953031
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,Combined,bimodal,109134.297773,false,0,0.000000,0.000000,,0,0.126730
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,Eclair,bimodal,109134.297773,false,0,0.000000,0.000000,,0,0.126730
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,CLN,N/A (capacity bias),109134.297773,false,0,0.000000,0.000000,,0,0.126730
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,LDK,bimodal,109134.297773,false,0,0.000000,0.000000,,0,0.174558
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,LND,bimodal,109134.297773,false,0,0.000000,0.000000,,0,0.227029
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,Combined,uniform,109134.297773,false,0,0.000000,0.000000,,0,0.333955
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,Eclair,uniform,109134.297773,false,0,0.000000,0.000000,,0,0.143777
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,CLN,N/A (capacity bias),109134.297773,false,0,0.000000,0.000000,,0,0.143777
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,LDK,uniform,109134.297773,false,0,0.000000,0.000000,,0,0.270551
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,02cc7c3b720d49ecbce410d528d5c8bc75e3ae84b0d3ef413442c74aaa33a8fedf,LND,uniform,109134.297773,false,0,0.000000,0.000000,,0,0.203170
03edd230fb182ac18d0595821107553cfc400275f1ec1a1fae43fd2c1fa391e7fb,02d2f693212fc525ad1a4d7546c2f24b96a8c002b8567c49fee744569a4abc6c99,Combined,bimodal,1648552.815532,true,3,18.000000,120.000000,03edd230fb182ac18d0595821107553cfc400275f1ec1a1fae43fd2c1fa391e7fb -> 037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba -> 031e41426d7ac75496d090a92f778d89edcff3bedc36db913b0975cbf112ff5283 -> 02d2f693212fc525ad1a4d7546c2f24b96a8c002b8567c49fee744569a4abc6c99,1,0.162312
03edd230fb182ac18d0595821107553cfc400275f1ec1a1fae43fd2c1fa391e7fb,02d2f693212fc525ad1a4d7546c2f24b96a8c002b8567c49fee744569a4abc6c99,Eclair,bimodal,1648552.815532,true,3,18.000000,120.000000,03edd230fb182ac18d0595821107553cfc400275f1ec1a1fae43fd2c1fa391e7fb -> 037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba -> 031e41426d7ac75496d090a92f778d89edcff3bedc36db913b0975cbf112ff5283 -> 02d2f693212fc525ad1a4d7546c2f24b96a8c002b8567c49fee744569a4abc6c99,1,0.162312
